ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,km_per_driving_day,percent_sessions_in_last_month,monthly_drives_per_session_ratio
5879,retained,41,35,45.70066156,2069,145,78,5455.822545,4374.658926,30,24,Android,227.325939375,0.8971423738838322,0.8536585365853658
5880,,16,16,150.733023,2333,0,0,8089.987984,1950.168653,23,18,Android,449.4437768888889,0.10614794078667154,1.0
5881,retained,74,74,88.5089049,3136,434,0,2944.680544,432.4292673,12,11,iPhone,267.69823127272724,0.8360740660344561,1.0
5882,churned,22,22,76.17840889,1059,95,189,4766.41877,2782.075522,14,8,Android,595.80234625,0.2887957404278098,1.0
5883,retained,139,112,190.8394604,239,41,13,3582.527504,2917.704891,6,2,iPhone,1791.263752,0.7283608940659109,0.8057553956834532
5884,retained,4,4,87.19455971,3159,225,0,1799.640382,731.3476958,5,5,iPhone,359.9280764,0.045874421676118125,1.0
5885,retained,44,41,454.34351188399995,2969,53,0,7319.161377,4668.8217213,14,12,Android,609.93011475,0.09683882769956462,0.9318181818181818
5886,retained,129,105,264.7685578,110,0,5,2365.981422,1376.409121,24,21,iPhone,112.665782,0.48721797282834317,0.813953488372093
5887,churned,17,17,80.39477616,112,0,0,2288.304453,1014.062293,28,20,iPhone,114.41522265,0.21145652506285925,1.0
5888,retained,46,46,117.470361,1132,341,0,1979.129074,1585.811847,9,9,Android,219.90323044444443,0.39158813856033015,1.0
5889,retained,147,118,257.105775,1945,595,44,5845.439078,4568.217196,7,7,iPhone,835.0627254285715,0.5717491176540084,0.8027210884353742
5890,retained,37,29,54.07052927,1622,292,61,1736.877347,853.864698,20,13,Android,133.6059497692308,0.6842914337908792,0.7837837837837838
5891,retained,40,34,80.40025653,2670,15,0,1584.641952,318.0457786,1,1,Android,1584.641952,0.4975108504171834,0.85
5892,retained,3,3,454.34351188399995,1430,384,0,991.4013335,811.2920854,16,9,iPhone,110.15570372222221,0.006602647343152132,1.0
5893,retained,116,93,119.9701651,1831,166,20,2797.215163,312.247134,22,13,iPhone,215.17039715384615,0.9669070631294814,0.8017241379310345
5894,retained,32,26,146.3916325,711,46,78,2935.968002,1250.579571,3,2,iPhone,1467.984001,0.21859172859487036,0.8125
5895,retained,243,201,454.34351188399995,1304,162,10,3204.09551,1625.804931,20,11,iPhone,291.28141,0.5348144347953228,0.8271604938271605
5896,,5,5,185.7656173,2182,188,0,8889.77766066,4668.8217213,10,8,iPhone,1111.22427945,0.026915637418119785,1.0
5897,retained,138,110,174.9918725,1984,0,16,3744.489949,2590.921012,5,1,iPhone,3744.489949,0.7886080537826121,0.7971014492753623
5898,retained,48,39,185.8608295,2722,30,36,3317.232029,633.79976,15,14,iPhone,236.9451449285714,0.2582577519379897,0.8125
5899,retained,12,12,163.5240142,963,0,59,5694.315293,602.5629962,29,20,iPhone,284.71576465,0.07338371711767824,1.0
5900,retained,23,19,283.4558046,3439,261,0,5306.351095,3544.713101,10,10,iPhone,530.6351095,0.08114139709524226,0.8260869565217391
5901,retained,45,43,454.34351188399995,3342,274,0,2287.144437,1865.290832,22,20,iPhone,114.35722185,0.099039710147282,0.9555555555555556
5902,retained,91,73,138.3783866,154,290,0,2789.420223,1906.340968,8,3,Android,929.806741,0.6576171484282937,0.8021978021978022
5903,retained,68,59,148.5022147,772,454,50,2700.756106,902.5388368,19,17,iPhone,158.8680062352941,0.4579056287973327,0.8676470588235294
5904,,106,85,169.6728885,1289,123,65,4516.262165,2369.190571,26,22,Android,205.28464386363638,0.6247315109508494,0.8018867924528302
5905,retained,39,34,40.01285769,1897,0,0,1316.361225,921.9540805,6,6,Android,219.3935375,0.9746866945158699,0.8717948717948718
5906,retained,36,31,454.34351188399995,1890,392,0,847.2235302,255.9367639,18,15,iPhone,56.48156868,0.07923176811782559,0.8611111111111112
5907,retained,44,44,392.7818489,2257,130,51,3714.180964,1748.747703,23,17,Android,218.4812331764706,0.1120214697375238,1.0
5908,churned,57,48,100.8388727,1267,0,0,494.9885797,336.6289434,4,0,iPhone,0.0,0.5652582032484383,0.8421052631578947
5909,churned,116,101,253.0751185,78,0,0,3764.308093,1333.925509,4,3,iPhone,1254.7693643333334,0.4583619309853252,0.8706896551724138
5910,,102,82,121.5997557,3056,168,0,3771.436417,640.7301504,5,5,Android,754.2872834,0.8388174746966206,0.803921568627451
5911,retained,0,0,133.4121183,2825,46,36,3340.614546,2067.789713,5,5,iPhone,668.1229092,0.0,
5912,retained,54,44,353.2604325,2497,41,0,4939.166209,1091.147473,13,12,Android,411.59718408333333,0.15286172758677127,0.8148148148148148
5913,retained,16,14,365.7112836,2095,290,0,5565.179118,833.5219756,14,10,Android,556.5179118,0.043750359142596604,0.875
5914,retained,7,6,8.609675644,1648,120,0,666.8029811,308.872027,7,2,iPhone,333.40149055,0.81303875888498,0.8571428571428571
5915,retained,55,44,108.1419866,1477,701,65,4768.572179,2336.672412,16,16,iPhone,298.0357611875,0.5085906198804748,0.8
5916,retained,8,7,141.039713,2887,43,0,2289.888307,1038.765097,29,24,Android,95.41201279166667,0.05672161286941926,0.875
5917,,17,17,211.6024766,869,259,68,8889.77766066,2745.507793,20,12,iPhone,740.8161863,0.08033932434607431,1.0
5918,retained,116,93,378.8111967,166,377,0,1083.312678,674.930894,9,9,iPhone,120.36807533333334,0.306221149244082,0.8017241379310345
5919,churned,64,52,105.8067193,2271,131,0,5335.972171,3719.42922,5,5,iPhone,1067.1944342000002,0.6048765184613375,0.8125
5920,churned,9,9,42.43551871,1153,222,140,1691.94553,1027.359555,7,1,iPhone,1691.94553,0.21208648494448912,1.0
5921,,160,128,183.7455263,1141,0,31,4713.710968,3037.118157,29,20,iPhone,235.68554840000002,0.8707694996544795,0.8
5922,,116,94,381.5290315,3291,409,0,4865.272796,4041.568458,13,10,Android,486.52727960000004,0.3040397726588206,0.8103448275862069
5923,retained,114,101,250.1285757,862,64,26,4708.178678,3628.136914,27,17,Android,276.9516869411765,0.45576559847655984,0.8859649122807017
5924,retained,3,3,126.656104,2309,152,0,2310.209417,1858.230558,20,20,Android,115.51047085,0.023686185704875306,1.0
5925,retained,55,45,154.5106821,39,1104,45,3560.949667,1274.460814,20,12,iPhone,296.7458055833333,0.35596244384193293,0.8181818181818182
5926,retained,9,8,224.5622634,657,0,243,5260.507441,391.1251708,17,9,iPhone,584.5008267777778,0.04007797153330616,0.8888888888888888
5927,retained,178,144,453.2326344,2916,246,35,4457.363005,1262.510678,26,19,Android,234.59805289473684,0.39273429689289824,0.8089887640449438
5928,retained,130,112,454.34351188399995,1213,13,40,8889.77766066,3433.659602,18,18,Android,493.87745753333337,0.28611471820325907,0.8615384615384616
5929,retained,22,22,72.2684438,2212,80,0,1293.448772,456.7300784,1,0,iPhone,0.0,0.30442055817452096,1.0
5930,retained,7,6,304.2828652,2528,0,75,6870.093525,4668.8217213,25,22,iPhone,312.27697840909093,0.023004910235083456,0.8571428571428571
5931,retained,10,9,16.60608202,2551,0,65,6302.745607,3978.440324,26,24,Android,262.61440029166664,0.6021890044837922,0.9
5932,retained,50,41,143.0134712,2849,119,10,4358.282396,3127.559581,20,17,iPhone,256.3695527058823,0.34961741422300363,0.82
5933,churned,49,40,96.75785145,1778,0,0,2090.849058,1465.760661,0,0,Android,0.0,0.5064188514491864,0.8163265306122449
5934,retained,67,54,130.6479585,1089,0,8,6279.968214,304.6874288,26,19,iPhone,330.52464284210527,0.512828526134222,0.8059701492537313
5935,retained,28,23,42.24441242,298,0,6,6148.72605,1920.244436,10,6,Android,1024.787675,0.6628095503286917,0.8214285714285714
5936,churned,243,201,286.366859,1795,43,60,3856.888251,1057.106156,8,3,Android,1285.6294169999999,0.8485618791523638,0.8271604938271605
5937,churned,211,169,416.632092,1101,723,31,831.8396307,689.1954645,10,7,iPhone,118.83423295714286,0.5064420241540106,0.8009478672985783
5938,retained,23,18,89.90488194,3245,271,22,8192.595428,2120.177063,9,9,iPhone,910.2883808888889,0.25582592962359435,0.782608695652174
5939,retained,126,101,373.3831632,1231,256,169,7236.807938,712.2051985,1,1,Android,7236.807938,0.33745495892247557,0.8015873015873016
5940,,20,17,59.46141769,1696,0,56,3589.174736,2756.806473,21,18,Android,199.39859644444445,0.3363525589697389,0.85
5941,retained,36,36,39.87609961,2941,80,22,5408.843814,2490.06997,25,18,iPhone,300.49132299999997,0.9027964207154312,1.0
5942,retained,12,10,27.78168673,3462,113,0,3905.247291,2800.853735,2,0,iPhone,0.0,0.43193921652862866,0.8333333333333334
5943,churned,22,22,39.72974147,516,0,117,2053.334518,1700.167464,8,7,iPhone,293.3335025714286,0.5537413329661921,1.0
5944,retained,32,30,40.12392175,3376,75,0,6086.744529,781.9680815,25,18,Android,338.1524738333333,0.7975292195858198,0.9375
5945,retained,8,8,126.0136775,2510,0,0,3830.845658,1090.4807,13,13,Android,294.68043523076926,0.06348517207586454,1.0
5946,retained,7,7,262.0836212,2005,45,11,4448.699468,1763.980248,3,2,iPhone,2224.349734,0.026709032666555665,1.0
5947,retained,25,20,164.3063632,1704,122,52,6320.658209,1326.649214,10,9,Android,702.2953565555556,0.15215478885360662,0.8
5948,retained,49,49,247.9379151,1951,321,105,2669.715372,676.0506028,24,24,iPhone,111.2381405,0.19763012034781768,1.0
5949,retained,105,85,134.7194012,1995,324,0,5505.780539,898.0958732,21,20,iPhone,275.28902695,0.7793977635345962,0.8095238095238095
5950,churned,27,23,280.8275688,3209,125,0,4858.873166,3043.050925,7,7,iPhone,694.1247380000001,0.09614440674529673,0.8518518518518519
5951,retained,12,10,40.36231146,2804,215,0,2843.905522,490.7070763,16,10,iPhone,284.3905522,0.29730705616035596,0.8333333333333334
5952,retained,49,40,303.9512539,142,0,0,7914.696967,329.934655,17,17,iPhone,465.5704098235294,0.16121006040041214,0.8163265306122449
5953,retained,150,121,190.778221,1911,0,0,6229.362421,2571.532828,29,18,Android,346.0756900555555,0.7862532694442098,0.8066666666666666
5954,retained,170,140,216.0476866,1383,7,88,2851.328329,734.9533989,28,24,Android,118.80534704166666,0.7868633202018281,0.8235294117647058
5955,retained,58,58,70.96799803,970,190,11,6386.483132,4668.8217213,2,2,Android,3193.241566,0.8172697780692912,1.0
5956,retained,61,49,177.4908694,2907,412,88,5051.764007,2834.953181,10,7,iPhone,721.6805724285714,0.3436796507122185,0.8032786885245902
5957,churned,63,52,454.34351188399995,1537,480,0,3212.889807,1012.497313,9,8,iPhone,401.611225875,0.13865559420619478,0.8253968253968254
5958,retained,243,201,454.34351188399995,758,117,0,2177.692871,1018.832823,30,24,iPhone,90.73720295833334,0.5348144347953228,0.8271604938271605
5959,retained,208,169,425.5080876,1169,41,63,2815.522983,1437.236475,24,24,Android,117.313457625,0.4888273714682738,0.8125
5960,retained,84,67,167.0478727,3081,86,138,4655.963314,3650.26391,17,13,iPhone,358.15102415384615,0.5028498635888345,0.7976190476190477
5961,retained,82,67,140.5948424,254,39,16,2797.981622,853.5127598,12,5,iPhone,559.5963244,0.583236188470595,0.8170731707317073
5962,retained,53,43,53.6497002,3053,110,41,2683.846353,1146.820994,3,3,iPhone,894.615451,0.9878899565593472,0.8113207547169812
5963,retained,18,16,39.46545262,2173,49,8,2398.633779,1835.723995,28,27,iPhone,88.8382881111111,0.45609511116763674,0.8888888888888888
5964,retained,67,54,69.30419764,3010,66,0,578.1572822,471.7387742,31,23,Android,25.137273139130436,0.9667524086784882,0.8059701492537313
5965,churned,243,201,364.1657953,2258,106,0,5712.650891,2382.942615,10,5,iPhone,1142.5301782000001,0.6672784845150447,0.8271604938271605
5966,retained,130,104,154.3535897,1744,8,0,2794.703955,1239.169126,22,13,iPhone,214.97722730769232,0.842222071107427,0.8
5967,retained,24,20,26.90523933,720,475,0,5743.758386,1861.043134,0,0,iPhone,0.0,0.8920195693349366,0.8333333333333334
5968,retained,87,70,150.5968156,797,43,0,3672.776621,2786.259067,14,13,iPhone,282.52127853846156,0.5777014583832939,0.8045977011494253
5969,retained,5,5,69.53918387,1107,161,0,8889.77766066,2022.340483,28,19,iPhone,467.88390713684214,0.07190190798539206,1.0
5970,retained,28,23,85.82551667,1851,199,0,2655.435452,1742.57839,26,21,Android,126.44930723809524,0.32624330253274547,0.8214285714285714
5971,retained,22,18,110.90274,2135,112,0,4963.662316,1504.920031,14,13,iPhone,381.82017815384614,0.19837201497456242,0.8181818181818182
5972,retained,126,103,181.652066,2561,0,0,1895.656195,584.6738485,30,25,iPhone,75.8262478,0.6936337294396641,0.8174603174603174
5973,retained,75,60,297.8925498,501,66,52,3595.03693,935.8314662,5,2,iPhone,1797.518465,0.25176863285219364,0.8
5974,churned,107,86,134.9200021,94,61,0,4116.883158,1703.089019,1,1,Android,4116.883158,0.7930625432446535,0.8037383177570093
5975,retained,68,55,244.9588034,148,486,76,5931.215942,1060.098339,24,15,iPhone,395.4143961333333,0.27759769829117314,0.8088235294117647
5976,retained,104,84,240.3907081,3314,203,0,8889.77766066,2266.972901,21,19,Android,467.88390713684214,0.4326290347160053,0.8076923076923077
5977,retained,243,201,265.5472565,3105,131,0,711.6408804,532.017602,31,25,iPhone,28.465635216,0.9150913596427986,0.8271604938271605
5978,retained,103,83,144.9224075,2542,316,0,4841.727495,924.6795654,30,20,iPhone,242.08637475,0.7107251513193362,0.8058252427184466
5979,retained,62,50,91.69020443,3009,14,25,4602.861244,1574.876556,29,19,iPhone,242.25585494736842,0.676190007268806,0.8064516129032258
5980,retained,4,4,34.63903839,2176,4,41,1685.59222,1320.31788,25,16,iPhone,105.34951375,0.11547664675225991,1.0
5981,retained,243,201,305.106758,2673,5,0,2175.475244,303.6217856,27,26,iPhone,83.67212476923078,0.7964425356976196,0.8271604938271605
5982,retained,5,4,294.5415359,775,268,0,4362.176165,1992.359059,23,20,iPhone,218.10880824999998,0.01697553448521961,0.8
5983,retained,8,8,98.27846037,1266,283,0,4649.398497,952.5766426,24,23,iPhone,202.14776073913043,0.0814013566134583,1.0
5984,retained,105,105,207.9203039,3398,108,0,7052.841003,2665.167171,31,21,Android,335.84957157142856,0.5050011856970934,1.0
5985,retained,133,114,189.2717869,2428,27,55,3849.025146,1871.39718,24,17,iPhone,226.41324388235293,0.7026932126459466,0.8571428571428571
5986,retained,169,136,285.2415182,1954,0,5,1512.757332,1222.185926,25,16,Android,94.54733325,0.5924803691498512,0.8047337278106509
5987,retained,1,1,17.84310979,560,92,43,2943.773653,861.7882337,12,5,iPhone,588.7547306,0.056044042309286266,1.0
5988,retained,27,27,202.0136587,2060,53,0,7278.630807,1704.31953,19,18,Android,404.3683781666666,0.13365432898820123,1.0
5989,retained,123,123,200.5054907,1556,124,0,8889.77766066,4668.8217213,23,19,Android,467.88390713684214,0.6134495348261303,1.0
5990,retained,113,91,270.4446667,2620,0,35,6428.818345,1908.064486,18,12,Android,535.7348620833333,0.417830387926818,0.8053097345132744
5991,churned,12,12,260.4039835,2137,0,59,3800.656484,2186.907718,5,5,iPhone,760.1312968,0.046082244360136686,1.0
5992,retained,41,37,209.848276,2033,0,0,3669.008865,400.1269712,20,12,Android,305.75073875,0.1953792558200478,0.9024390243902439
5993,retained,243,201,454.34351188399995,961,68,35,1379.699122,432.4609688,27,18,iPhone,76.64995122222223,0.5348144347953228,0.8271604938271605
5994,retained,66,66,84.60028498,2632,0,0,8846.481757,1008.130064,19,16,Android,552.9051098125,0.7801392160274967,1.0
5995,churned,0,0,384.3262979,49,0,25,8889.77766066,4668.8217213,8,6,iPhone,1481.6323726,0.0,
5996,retained,131,105,254.2785666,1287,99,10,1660.987069,654.1430913,16,16,iPhone,103.8116918125,0.5151830205416927,0.8015267175572519
5997,churned,93,93,257.4409952,1310,1,0,1851.422696,921.0180777,0,0,iPhone,0.0,0.36124782662431226,1.0
5998,retained,45,36,117.9951578,287,254,38,3577.375244,1496.502187,21,18,Android,198.7430691111111,0.3813715820124951,0.8
5999,retained,48,41,230.1784702,661,126,21,3068.006884,1666.274289,26,18,iPhone,170.44482688888888,0.20853383880035883,0.8541666666666666
6000,retained,7,7,112.3186565,3034,0,45,2309.219083,507.0743415,4,4,iPhone,577.30477075,0.062322682786007146,1.0
6001,retained,38,32,106.0251783,2350,6,0,8026.030582,1837.449559,21,15,Android,535.0687054666666,0.3584054335893534,0.8421052631578947
6002,retained,20,20,188.1769445,3284,40,6,5863.963814,1708.329715,31,25,Android,234.55855255999998,0.1062829458366511,1.0
6003,churned,1,1,91.35060944,1201,0,31,3069.657683,982.0890541,6,6,Android,511.6096138333333,0.010946834467008237,1.0
6004,retained,21,19,454.34351188399995,1263,137,48,6314.079629,3309.169292,11,10,Android,631.4079629,0.04621853140206493,0.9047619047619048
6005,,62,62,97.16315967,2118,0,45,1357.255701,1007.955585,4,2,iPhone,678.6278505,0.6381019329813238,1.0
6006,retained,19,16,164.5635625,1150,136,43,1643.483631,1274.477101,19,19,iPhone,86.49913847368421,0.11545690741837217,0.8421052631578947
6007,retained,67,54,279.2178193,1876,0,3,4483.529947,456.3464481,15,13,iPhone,344.886919,0.23995603206116725,0.8059701492537313
6008,retained,30,27,37.35313699,1170,10,0,6084.801251,2568.836693,4,0,iPhone,0.0,0.8031453960086793,0.9
6009,churned,83,66,114.2850854,2361,167,31,3462.494815,2179.023333,1,1,Android,3462.494815,0.7262539963941786,0.7951807228915663
6010,retained,133,107,276.3240975,1864,0,0,3474.476504,340.7327286,29,22,iPhone,157.93075018181818,0.4813188614503663,0.8045112781954887
6011,retained,174,142,352.935079,89,22,0,1159.515687,770.6562978,5,5,iPhone,231.90313740000002,0.49300851729731293,0.8160919540229885
6012,retained,66,54,70.16858123,3252,142,0,2734.51608,2080.40933,29,22,Android,124.29618545454545,0.9405919122643204,0.8181818181818182
6013,retained,14,14,165.0184843,353,68,37,8889.77766066,3792.594124,8,4,iPhone,2222.4485589,0.08483898067169436,1.0
6014,retained,21,20,167.9729489,2413,291,197,8112.410081,4526.943866,24,24,iPhone,338.01708670833335,0.12502013054793729,0.9523809523809523
6015,retained,220,176,280.0984554,375,14,0,8889.77766066,3337.098496,13,12,iPhone,740.8161863,0.7854381049185893,0.8
6016,retained,190,153,223.8116584,2471,31,128,3811.129709,1410.924631,19,19,iPhone,200.58577415789472,0.8489280735341712,0.8052631578947368
6017,retained,243,201,353.045412,1537,50,28,2346.661158,1055.076002,17,17,Android,138.03889164705882,0.6882967225757348,0.8271604938271605
6018,retained,60,60,454.34351188399995,1234,37,0,3421.647097,1977.490208,3,3,Android,1140.5490323333333,0.13205294686304264,1.0
6019,retained,62,62,336.3584832,3415,0,47,7136.414373,4107.365553,19,19,Android,375.6007564736842,0.18432714825609012,1.0
6020,retained,56,46,123.0030741,331,83,15,4392.597477,2490.630768,19,13,Android,337.89211361538463,0.45527317434743686,0.8214285714285714
6021,churned,29,25,211.0764028,933,214,24,1599.06148,1202.504836,1,1,iPhone,1599.06148,0.13739100920474848,0.8620689655172413
6022,retained,68,68,71.34715919,1111,0,0,4934.003438,1588.372941,23,20,iPhone,246.7001719,0.9530863004497994,1.0
6023,churned,195,158,454.34351188399995,527,170,0,4204.632343,3454.699983,27,20,Android,210.23161715,0.4291720773048886,0.8102564102564103
6024,retained,14,14,24.79256558,1991,2,0,4489.713551,3456.688196,29,27,iPhone,166.28568707407408,0.5646854076003214,1.0
6025,retained,211,180,298.3252763,2409,19,0,5398.40917,1178.825652,30,29,iPhone,186.15204034482758,0.7072816712581053,0.8530805687203792
6026,retained,172,138,193.5673985,1802,254,0,1266.940465,866.3544699,14,13,Android,97.45695884615384,0.888579385438194,0.8023255813953488
6027,retained,63,51,75.67199169,1971,35,0,8858.877645,782.3861681,31,29,Android,305.47853948275866,0.8325405291047124,0.8095238095238095
6028,retained,81,70,87.08523424,1894,0,13,3531.325806,1532.786229,14,11,Android,321.0296187272727,0.9301232373879872,0.8641975308641975
6029,retained,21,17,188.290219,447,389,80,7813.960053,1137.922595,20,20,iPhone,390.69800265,0.11152995684815684,0.8095238095238095
6030,retained,14,11,20.02980765,422,403,31,3214.033427,1970.33713,31,20,iPhone,160.70167135,0.698958284804098,0.7857142857142857
6031,retained,187,176,232.0245466,3145,42,0,477.6929712,321.2083146,19,12,iPhone,39.8077476,0.8059492098582987,0.9411764705882353
6032,retained,38,34,454.34351188399995,922,0,0,5666.225562,2404.829879,26,17,Android,333.30738599999995,0.08363353301326035,0.8947368421052632
6033,retained,163,145,169.8821001,874,0,141,3146.917552,1424.779732,25,21,Android,149.85321676190475,0.95948896266323,0.8895705521472392
6034,retained,15,12,17.92633999,3068,179,54,2453.702631,2028.0299,18,9,iPhone,272.63362566666666,0.8367575315634745,0.8
6035,retained,190,153,225.1228327,23,141,43,523.6525262,146.9799176,23,19,iPhone,27.560659273684212,0.8439836942403577,0.8052631578947368
6036,churned,12,10,288.3937556,3128,56,0,2271.127911,708.7689249,1,1,Android,2271.127911,0.04160977748992565,0.8333333333333334
6037,retained,2,2,79.21453225,457,32,15,1511.07814,1210.426093,4,0,iPhone,0.0,0.025247892567086386,1.0
6038,retained,104,83,204.0852608,1147,98,6,6390.547615,338.7834845,19,19,iPhone,336.3446113157895,0.5095909405330266,0.7980769230769231
6039,retained,62,50,72.86857801,3280,219,74,8889.77766066,4668.8217213,19,15,Android,592.6529490400001,0.850846849124619,0.8064516129032258
6040,retained,48,48,88.02340206,1511,15,33,3638.953304,2531.297863,6,4,iPhone,909.738326,0.5453095299279779,1.0
6041,churned,82,66,123.5437202,2522,47,0,2862.012828,2285.598604,28,18,iPhone,159.00071266666666,0.6637326435309984,0.8048780487804879
6042,retained,243,201,446.4330913,1884,218,26,3549.834125,2137.33501,24,19,Android,186.833375,0.5443144890814235,0.8271604938271605
6043,retained,84,68,111.5160096,2664,183,38,3456.375051,2760.528262,13,8,iPhone,432.046881375,0.7532550734311784,0.8095238095238095
6044,retained,45,36,46.20043799,1343,118,0,2902.027537,1231.719281,4,4,iPhone,725.50688425,0.9740167400521218,0.8
6045,retained,197,158,303.4990129,2628,0,31,1148.345393,850.0091515,14,11,iPhone,104.39503572727273,0.6490960155607148,0.8020304568527918
6046,retained,228,201,248.3404759,1952,0,26,2637.948195,673.6934565,22,20,Android,131.89740975,0.9180943991256965,0.881578947368421
6047,retained,51,41,63.32753901,2103,236,0,4562.385382,2700.014958,16,10,iPhone,456.23853820000005,0.80533683761099,0.803921568627451
6048,churned,5,4,6.348278304,783,394,2,3780.139634,2867.133437,8,8,iPhone,472.51745425,0.7876151234342609,0.8
6049,retained,22,18,68.66976958,2449,59,132,2165.817789,1673.410106,21,16,iPhone,135.3636118125,0.3203738724413527,0.8181818181818182
6050,retained,4,3,170.7491656,1812,44,35,2124.108037,447.9104879,5,4,iPhone,531.02700925,0.023426175969553317,0.75
6051,retained,49,40,125.4806022,1469,39,44,7485.225822,3544.39599,27,19,iPhone,393.9592537894737,0.39049860409420317,0.8163265306122449
6052,churned,89,71,233.2980694,2876,241,0,4579.26049,2052.947742,1,0,iPhone,0.0,0.3814862258778726,0.797752808988764
6053,retained,10,9,149.0878818,298,0,11,3232.223441,1958.979275,21,12,iPhone,269.3519534166667,0.06707453268009339,0.9
6054,retained,2,2,19.98469067,2157,227,0,3095.011714,741.0642342,29,27,iPhone,114.63006348148149,0.10007660528878229,1.0
6055,retained,19,15,454.34351188399995,729,62,12,3350.149605,2647.481467,30,29,iPhone,115.5224001724138,0.041816766506630174,0.7894736842105263
6056,retained,43,35,293.624911,446,10,0,1233.456141,937.4966933,8,6,iPhone,205.5760235,0.1464453402592943,0.813953488372093
6057,retained,10,10,17.36818616,27,123,0,2020.383718,1185.367375,27,26,iPhone,77.70706607692308,0.5757653624781276,1.0
6058,churned,73,59,252.4545327,2975,142,50,5841.43972,1914.507245,0,0,iPhone,0.0,0.28916097967925297,0.8082191780821918
6059,retained,54,48,61.51164378,737,362,3,2575.235783,1407.662881,16,11,Android,234.11234390909092,0.8778825711947182,0.8888888888888888
6060,churned,65,52,76.62356616,1156,134,85,2536.977008,1622.965669,8,7,Android,362.42528685714285,0.8483029863719933,0.8
6061,retained,243,201,363.9509068,2321,40,6,613.631564,474.1444856,27,25,Android,24.54526256,0.6676724675219301,0.8271604938271605
6062,retained,189,151,300.6929525,2630,0,2,5538.733937,2646.825053,24,23,iPhone,240.814519,0.6285481532860335,0.798941798941799
6063,retained,111,89,263.1279845,3054,0,15,3052.82268,2066.256213,24,19,iPhone,160.67487789473685,0.4218479467735975,0.8018018018018018
6064,retained,243,201,391.2348787,1458,497,8,1227.299109,901.965111,16,9,Android,136.36656766666667,0.6211102670790584,0.8271604938271605
6065,retained,6,5,129.3437937,1519,84,0,8889.77766066,2169.715117,2,2,iPhone,4444.8971178,0.046388000756467686,0.8333333333333334
6066,retained,152,123,159.0690805,611,0,3,7693.596184,1548.706597,11,11,iPhone,699.4178349090909,0.9555596821344547,0.8092105263157895
6067,retained,0,0,24.12373994,551,55,16,6690.461296,4546.260243,15,12,iPhone,557.5384413333334,0.0,
6068,retained,211,169,252.9357177,922,69,0,5193.930259,944.7140175,5,4,iPhone,1298.48256475,0.8342040496244236,0.8009478672985783
6069,retained,138,110,140.955306,2557,56,49,1776.245539,683.7070749,1,1,iPhone,1776.245539,0.9790337371194809,0.7971014492753623
6070,retained,68,55,94.04217654,134,247,0,1647.217332,1075.454719,22,16,Android,102.95108325,0.7230798190966667,0.8088235294117647
6071,,75,60,215.5019114,2252,205,38,675.6690805,411.1020556,5,5,iPhone,135.1338161,0.34802475538506983,0.8
6072,retained,62,57,319.4805203,1825,865,0,3479.469787,1881.08515,21,21,Android,165.68903747619046,0.19406504015262177,0.9193548387096774
6073,retained,117,95,311.4555668,3260,0,117,445.1124532,226.6475981,7,5,Android,89.02249064,0.3756555106787708,0.811965811965812
6074,retained,51,41,192.483036,675,0,223,3930.0497,974.2904405,26,23,Android,170.87172608695653,0.2649584143093005,0.803921568627451
6075,churned,159,158,234.9251337,1193,52,0,2974.100705,638.8541055,17,12,iPhone,247.84172541666666,0.6768113632449536,0.9937106918238994
6076,retained,143,115,144.8190172,3097,79,0,7934.753009,4668.8217213,21,21,Android,377.8453813809524,0.9874393761595007,0.8041958041958042
6077,churned,8,8,46.45329976,2428,163,0,7607.203448,4668.109758,4,2,Android,3803.601724,0.17221596832371075,1.0
6078,retained,1,1,20.54665985,2105,91,95,3004.070515,1372.837817,8,2,iPhone,1502.0352575,0.04866971115015563,1.0
6079,retained,29,24,114.7300283,3387,0,0,1706.938135,928.7704545,20,12,iPhone,142.24484458333333,0.252767304512205,0.8275862068965517
6080,retained,45,37,239.0272561,3358,7,3,3881.077337,1383.864132,7,1,Android,3881.077337,0.18826304888499285,0.8222222222222222
6081,retained,144,118,220.9003643,2062,136,0,1734.554722,636.1253488,30,21,iPhone,82.5978439047619,0.651877603082794,0.8194444444444444
6082,retained,11,11,123.9343845,2300,81,0,8889.77766066,4668.8217213,13,13,iPhone,683.8303258153846,0.0887566436415392,1.0
6083,retained,72,58,100.9602605,2431,96,19,3775.045815,104.8757759,11,10,iPhone,377.5045815,0.7131518841514874,0.8055555555555556
6084,churned,18,18,66.57397011,2144,112,0,4864.706705,1967.06014,14,11,iPhone,442.24606409090904,0.2703759437849154,1.0
6085,retained,17,17,112.3858344,371,19,0,7845.701813,4668.8217213,25,22,Android,356.6228096818182,0.15126461524941084,1.0
6086,retained,92,75,98.93259749,1778,201,23,1578.111296,268.6148638,19,18,iPhone,87.67284977777778,0.929926054041988,0.8152173913043478
6087,retained,109,87,110.6427371,3155,17,15,8889.77766066,4668.8217213,28,18,Android,493.87745753333337,0.9851527796305755,0.7981651376146789
6088,churned,15,15,199.1895549,841,0,0,2582.381524,1304.732414,23,14,iPhone,184.45582314285713,0.07530515346314477,1.0
